1164407752229187584|1164186544095186946|2019-08-22 12:23:36|indonesia|kalimantan+tengah|seruyan|None|Guys... Kalau emang Ibu Kota lama pindah ke Ibu kota baru...Maka Aku Hati ku akan pindah dari yang lama ke yang b… https://t.co/g9CpY0FaRF
1164275623235223554|546047654|2019-08-22 03:38:34|indonesia|dki+jakarta|jakarta+pusat|None|Ibu Kota di Kalimantan Bagian Timur, Ini Kandidat Terkuatnya https://t.co/sm2Aa2Oz6E
1164458817809027072|977522014192787456|2019-08-22 15:46:31|indonesia|jawa+barat|kota+bandung|None|Pemerintah Putuskan Kalimantan Timur Jadi Ibu Kota Baru https://t.co/q3utj5iXR6
1164479162662305793|1124549620527271938|2019-08-22 17:07:22|indonesia|sumatera+selatan|kab.+ogan+komering+ulu+timur|None|Nih Titik Lemah Kalimantan Timur Sebagai Ibu Kota Baru  https://t.co/2n8nLf4l2p
1164487001300598785|982635550917083136|2019-08-22 17:38:30|indonesia|kalimantan+timur|berau|None|mben ibu kota e pindah aku wes ga ndek kaltim jos wal https://t.co/Dye5WZ7hJe
1164580080116363265|3198662587|2019-08-22 23:48:22|indonesia|jawa+barat|kota+bandung|26_35|@antaranews Urjennya apa pindah ibu Kota.... Nutupi kegagalan dgn bikin ide2 asal jeplak...
1164494909404897281|140518303|2019-08-22 18:09:56|indonesia|kalimantan+timur|penajam+paser+utara|26_35|*ketukpalu* TOK!! Ibu kota Ri pindah ke kaltim- Loe Gue End ❌- Ikam Ulun Ampihan ✅
1164526620704555008|491412531|2019-08-22 20:15:56|indonesia|kalimantan+timur|berau|18_25|Ibu kota pindah di kaltimLobang2 bekas tambang siap jadi destinasi tempat wisata hiyahiyahiya
1164531429616656387|2890867927|2019-08-22 20:35:03|indonesia|jawa+timur|sidoarjo|18_25|Pindah ibu kota adalah kegagalan pak @jokowi sebagai gubernur dan presiden?#malamjumat#MintaMaaf https://t.co/SJZ2Ti0Ab2
1164375372458106881|949638586642579456|2019-08-22 10:14:56|indonesia|jawa+tengah|semarang|None|@Abdurra36041876 Klo ibu kota pindah ... 30 th yg diurusi pembenahan ibu kota jd ga ada waktu mikir meningkatkan ta… https://t.co/72wgJdRvIx
1164532693725413377|1677836378|2019-08-22 20:40:04|indonesia|kalimantan+timur|penajam+paser+utara|18_25|OKE KALIMANTAN TIMUR IBUKOTA. GUE JADI ANAK IBUKOTA 😅
1163838689081905158|562739337|2019-08-20 22:42:21|indonesia|daerah+istimewa+yogyakarta|sleman|18_25|Paru-paru Indonesia gogrok, nek pemindahan ibu kota (?)
1163638485812535296|1125384998977036288|2019-08-20 09:26:49|indonesia|jawa+barat|kota+tasikmalaya|None|Klo ibu kota pindah terus sebutan "artis ibu kota" Di ganti jg apa dong?
1164508434596630528|1564663020|2019-08-22 19:03:40|indonesia|jawa+timur|malang|26_35|BUANG BUANG WAKTU DAN UANG AJA UTK REFERENDUMSandiaga Usul Jokowi Buat Referendum Pemindahan Ibu Kota https://t.co/tix1imCam4
1164447184470679554|819057159535108096|2019-08-22 15:00:17|indonesia|jawa+barat|kota+bekasi|26_35|Tar gubernur ibukota nya ikut pindah nga?
1164581463624282112|97357772|2019-08-22 23:53:52|indonesia|jawa+barat|bogor|below_18|😆😆😆 apa ajahlah demii memaksa ibukota pindah.
1164468148197658624|1163081430387187714|2019-08-22 16:23:35|indonesia|jakarta|jakarta+pusat|None|Angin segarnya ibukota pindah tapi kantor gw nggak ikut pindah 😂😂😂
1163751780997402626|306551809|2019-08-20 16:57:00|indonesia|papua|kab.+mamberamo+raya|None|Orang tua bilang barusan bakalan mutasi ke Kalimantan karna pindah ibu kota tahun ini, sediih jiir aku pulang dari… https://t.co/oJ6qYkkncf
1163673753395404800|980123060|2019-08-20 11:46:57|indonesia|jawa+tengah|None|26_35|Ibu kota tidak perlu pindah, yg perlu diganti adalah otaknya.
